#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1291    -5.47755    -5.44212  0.00246615
        1292     -5.5799    -5.44223  0.00246654
        1293     -5.6119    -5.44236  0.00246812
        1294    -5.55052    -5.44244  0.00246763
        1295    -5.45469    -5.44245  0.00246574
        1296    -5.35156    -5.44238  0.00246484
        1297     -5.4208    -5.44237  0.00246299
        1298     -5.5201    -5.44243  0.00246182
        1299     -5.5118    -5.44248  0.00246051
        1300    -5.45386    -5.44249  0.00245863
        1301    -5.50255    -5.44254  0.00245717
        1302     -5.4179    -5.44252  0.00245536
        1303    -5.45995    -5.44253  0.00245351
        1304    -5.41588    -5.44251  0.00245172
        1305    -5.45061    -5.44252  0.00244985
        1306    -5.54422    -5.44259  0.00244921
        1307    -5.52463    -5.44266  0.00244814
        1308    -5.42239    -5.44264  0.00244631
        1309     -5.4604    -5.44265  0.00244448
        1310    -5.44338    -5.44265  0.00244262
        1311    -5.47368    -5.44268  0.00244087
        1312    -5.48915    -5.44271  0.00243927
        1313    -5.45243    -5.44272  0.00243742
        1314    -5.41508     -5.4427  0.00243565
        1315    -5.43647     -5.4427  0.00243381
        1316    -5.40854    -5.44267   0.0024321
        1317    -5.53414    -5.44274  0.00243124
        1318    -5.59158    -5.44285  0.00243202
        1319    -5.61014    -5.44298  0.00243348
        1320     -5.5301    -5.44304  0.00243253
        1321    -5.42891    -5.44303  0.00243071
        1322    -5.41894    -5.44302  0.00242894
        1323    -5.52623    -5.44308  0.00242792
        1324    -5.44814    -5.44308  0.00242609
        1325    -5.38164    -5.44304   0.0024247
        1326    -5.38915      -5.443  0.00242321
        1327    -5.42366    -5.44298  0.00242143
        1328    -5.38889    -5.44294  0.00241995
        1329     -5.3883     -5.4429  0.00241848
        1330    -5.48613    -5.44293  0.00241688
        1331    -5.44849    -5.44294  0.00241507
        1332     -5.4339    -5.44293  0.00241326
        1333    -5.41187    -5.44291  0.00241156
        1334    -5.45078    -5.44291  0.00240976
        1335    -5.34414    -5.44284  0.00240909
        1336    -5.36615    -5.44278  0.00240798
        1337    -5.43109    -5.44277  0.00240619
        1338    -5.45177    -5.44278   0.0024044
        1339    -5.49072    -5.44281  0.00240287
        1340    -5.48706    -5.44285  0.00240131
        1341    -5.51464     -5.4429  0.00240011
        1342    -5.43259    -5.44289  0.00239834
        1343     -5.5845      -5.443  0.00239887
        1344    -5.59124    -5.44311  0.00239962
        1345    -5.54306    -5.44318  0.00239898
        1346    -5.46174     -5.4432  0.00239724
        1347    -5.50744    -5.44324  0.00239593
        1348    -5.41522    -5.44322  0.00239425
        1349    -5.49203    -5.44326  0.00239275
        1350    -5.51438    -5.44331  0.00239155
        1351     -5.4859    -5.44334  0.00238999
        1352    -5.50692    -5.44339  0.00238869
        1353    -5.39752    -5.44336  0.00238716
        1354    -5.37197     -5.4433  0.00238598
        1355     -5.3748    -5.44325  0.00238475
        1356    -5.44754    -5.44326    0.002383
        1357    -5.43368    -5.44325  0.00238125
        1358    -5.44412    -5.44325   0.0023795
        1359    -5.41595    -5.44323  0.00237783
        1360    -5.35085    -5.44316  0.00237705
        1361    -5.38268    -5.44312  0.00237572
        1362    -5.47418    -5.44314  0.00237409
        1363    -5.45933    -5.44315  0.00237238
        1364    -5.48706    -5.44318  0.00237085
        1365    -5.37756    -5.44314  0.00236961
        1366    -5.37881    -5.44309  0.00236834
        1367    -5.42411    -5.44308  0.00236665
        1368    -5.43135    -5.44307  0.00236493
        1369    -5.43551    -5.44306  0.00236321
        1370    -5.53456    -5.44313  0.00236243
        1371    -5.53151    -5.44319  0.00236159
        1372    -5.51502    -5.44325  0.00236044
        1373    -5.56177    -5.44333   0.0023603
        1374    -5.60382    -5.44345  0.00236147
        1375    -5.54629    -5.44352  0.00236094
        1376    -5.47583    -5.44355  0.00235934
        1377     -5.4843    -5.44358  0.00235781
        1378    -5.37053    -5.44352   0.0023567
        1379    -5.28786    -5.44341  0.00235769
        1380    -5.48829    -5.44344  0.00235621
        1381    -5.57501    -5.44354  0.00235643
        1382    -5.44383    -5.44354  0.00235472
        1383    -5.47981    -5.44356  0.00235317
        1384    -5.46035    -5.44358   0.0023515
        1385    -5.46851    -5.44359  0.00234987
        1386    -5.53708    -5.44366  0.00234914
        1387    -5.57813    -5.44376  0.00234945
        1388    -5.54026    -5.44383  0.00234878
        1389    -5.50187    -5.44387  0.00234746
        1390    -5.57351    -5.44396  0.00234763
        1391    -5.53197    -5.44403  0.00234679
        1392    -5.48533    -5.44406  0.00234529
        1393    -5.47089    -5.44408  0.00234369
        1394    -5.43549    -5.44407  0.00234201
        1395     -5.4217    -5.44405  0.00234039
        1396    -5.38722    -5.44401  0.00233907
        1397     -5.4274      -5.444  0.00233742
        1398    -5.45649    -5.44401  0.00233577
        1399    -5.47706    -5.44403  0.00233422
        1400    -5.47804    -5.44406  0.00233268
        1401     -5.5447    -5.44413  0.00233212
        1402    -5.60097    -5.44424  0.00233314
        1403    -5.51174    -5.44429  0.00233197
        1404    -5.49799    -5.44433  0.00233062
        1405    -5.49502    -5.44436  0.00232924
        1406    -5.46179    -5.44438  0.00232762
        1407    -5.50907    -5.44442  0.00232642
        1408     -5.4942    -5.44446  0.00232504
        1409    -5.49975     -5.4445  0.00232372
        1410     -5.5194    -5.44455  0.00232268
        1411    -5.42435    -5.44454  0.00232107
        1412    -5.40759    -5.44451  0.00231958
        1413    -5.41026    -5.44449  0.00231806
        1414    -5.35444    -5.44442   0.0023173
        1415    -5.42716    -5.44441  0.00231569
        1416     -5.4988    -5.44445  0.00231437
        1417    -5.48152    -5.44447  0.00231289
        1418    -5.51588    -5.44452  0.00231181
        1419    -5.59945    -5.44463  0.00231275
        1420    -5.63503    -5.44477  0.00231501
        1421    -5.54128    -5.44484  0.00231438
        1422    -5.61294    -5.44495  0.00231577
        1423    -5.60597    -5.44507   0.0023169
        1424    -5.70361    -5.44525  0.00232238
        1425    -5.70551    -5.44543  0.00232792
        1426    -5.59711    -5.44554  0.00232871
        1427    -5.58282    -5.44563  0.00232907
        1428    -5.63111    -5.44576  0.00233106
        1429    -5.67915    -5.44593  0.00233514
        1430    -5.54667      -5.446  0.00233457
        1431    -5.63779    -5.44613  0.00233678
        1432    -5.67871    -5.44629  0.00234079
        1433    -5.67099    -5.44645   0.0023444
        1434    -5.66364     -5.4466  0.00234765
        1435    -5.67097    -5.44676  0.00235122
        1436    -5.67162    -5.44692  0.00235479
        1437    -5.62539    -5.44704  0.00235642
        1438    -5.56387    -5.44712  0.00235618
        1439    -5.55769     -5.4472   0.0023558
        1440      -5.676    -5.44736  0.00235952
        1441    -5.63321    -5.44749   0.0023614
        1442    -5.56005    -5.44756  0.00236105
        1443    -5.52019    -5.44761  0.00235995
        1444    -5.55151    -5.44769  0.00235942
        1445    -5.56554    -5.44777  0.00235919
        1446     -5.4345    -5.44776  0.00235758
        1447     -5.4932    -5.44779  0.00235616
        1448    -5.46768     -5.4478  0.00235457
        1449    -5.47298    -5.44782  0.00235301
        1450     -5.5067    -5.44786  0.00235174
        1451    -5.48212    -5.44788  0.00235024
        1452    -5.26713    -5.44776  0.00235191
        1453    -5.30202    -5.44766  0.00235243
        1454    -5.26213    -5.44753  0.00235427
        1455    -5.43643    -5.44752  0.00235266
        1456    -5.39156    -5.44749  0.00235136
        1457    -5.35929    -5.44743  0.00235053
        1458    -5.44152    -5.44742  0.00234892
        1459    -5.44831    -5.44742  0.00234731
        1460    -5.33387    -5.44734  0.00234699
        1461    -5.33845    -5.44727  0.00234657
        1462    -5.47404    -5.44729  0.00234503
        1463    -5.49085    -5.44732  0.00234362
        1464      -5.442    -5.44731  0.00234202
        1465    -5.49146    -5.44734  0.00234062
        1466    -5.41527    -5.44732  0.00233912
        1467    -5.47879    -5.44734  0.00233763
        1468    -5.50245    -5.44738  0.00233634
        1469    -5.43998    -5.44738  0.00233475
        1470    -5.45315    -5.44738  0.00233317
        1471    -5.41154    -5.44736  0.00233171
        1472    -5.41961    -5.44734   0.0023302
        1473    -5.33838    -5.44726  0.00232979
        1474      -5.341    -5.44719  0.00232932
        1475    -5.39729    -5.44716  0.00232799
        1476    -5.39892    -5.44712  0.00232664
        1477    -5.37091    -5.44707  0.00232564
        1478    -5.46888    -5.44709  0.00232411
        1479    -5.44949    -5.44709  0.00232254
        1480    -5.46502     -5.4471    0.002321
        1481    -5.40339    -5.44707  0.00231963
        1482    -5.39086    -5.44703  0.00231837
        1483    -5.46874    -5.44705  0.00231685
        1484    -5.60013    -5.44715  0.00231759
        1485    -5.62422    -5.44727  0.00231909
        1486    -5.66233    -5.44742  0.00232204
        1487    -5.61248    -5.44753  0.00232313
        1488    -5.59867    -5.44763  0.00232379
        1489    -5.54122    -5.44769  0.00232308
        1490    -5.46075     -5.4477  0.00232154
        1491    -5.44263     -5.4477  0.00231998
        1492    -5.41775    -5.44768  0.00231851
        1493    -5.43636    -5.44767  0.00231697
        1494     -5.4093    -5.44764  0.00231557
        1495    -5.42323    -5.44763  0.00231407
        1496    -5.44416    -5.44762  0.00231253
        1497    -5.46475    -5.44764  0.00231101
        1498    -5.48557    -5.44766  0.00230961
        1499    -5.53035    -5.44772  0.00230873
        1500    -5.55097    -5.44779  0.00230821
        1501    -5.51295    -5.44783  0.00230708
        1502    -5.41053     -5.4478  0.00230568
        1503    -5.45635    -5.44781  0.00230415
        1504    -5.35541    -5.44775  0.00230344
        1505      -5.346    -5.44768   0.0023029
        1506     -5.4601    -5.44769  0.00230139
        1507    -5.33691    -5.44762  0.00230103
        1508    -5.38561    -5.44757  0.00229988
        1509    -5.31775    -5.44749  0.00229996
        1510    -5.27017    -5.44737  0.00230143
        1511    -5.40079    -5.44734  0.00230012
        1512    -5.35408    -5.44728  0.00229942
        1513    -5.41447    -5.44726    0.002298
        1514    -5.49037    -5.44729  0.00229666
        1515     -5.5243    -5.44734  0.00229571
        1516    -5.48146    -5.44736  0.00229431
        1517    -5.43509    -5.44735  0.00229281
        1518    -5.47743    -5.44737  0.00229138
        1519    -5.46948    -5.44738  0.00228992
        1520    -5.46128    -5.44739  0.00228843
        1521    -5.53604    -5.44745  0.00228767
        1522    -5.49875    -5.44749  0.00228642
        1523    -5.54729    -5.44755  0.00228585
        1524    -5.40712    -5.44753  0.00228451
        1525    -5.53239    -5.44758  0.00228369
        1526     -5.6725    -5.44773  0.00228694
        1527    -5.60421    -5.44783  0.00228774
        1528    -5.57118    -5.44791  0.00228767
        1529    -5.51323    -5.44795  0.00228657
        1530    -5.51079      -5.448  0.00228544
        1531    -5.43952    -5.44799  0.00228396
        1532    -5.40286    -5.44796  0.00228266
        1533    -5.44973    -5.44796  0.00228117
        1534    -5.45072    -5.44796  0.00227968
        1535    -5.48311    -5.44799  0.00227831
        1536    -5.48474    -5.44801  0.00227695
        1537    -5.57267    -5.44809  0.00227691
        1538    -5.55915    -5.44816  0.00227658
        1539     -5.5835    -5.44825   0.0022768
        1540    -5.57129    -5.44833  0.00227672
        1541    -5.48463    -5.44835  0.00227537
        1542    -5.52977    -5.44841   0.0022745
        1543    -5.44771    -5.44841  0.00227303
        1544    -5.40114    -5.44838  0.00227176
        1545    -5.40715    -5.44835  0.00227045
        1546    -5.49541    -5.44838  0.00226918
        1547    -5.50755    -5.44842  0.00226804
        1548    -5.47789    -5.44844  0.00226665
        1549    -5.37118    -5.44839  0.00226574
        1550      -5.402    -5.44836  0.00226448
        1551    -5.47704    -5.44838  0.00226309
        1552    -5.50632    -5.44841  0.00226194
        1553    -5.47744    -5.44843  0.00226056
        1554    -5.48616    -5.44846  0.00225924
        1555    -5.53584    -5.44851  0.00225848
        1556    -5.53569    -5.44857  0.00225773
        1557    -5.54198    -5.44863  0.00225707
        1558    -5.45415    -5.44863  0.00225563
        1559    -5.51913    -5.44868  0.00225463
        1560    -5.57509    -5.44876  0.00225464
        1561    -5.57847    -5.44884  0.00225473
        1562    -5.54338     -5.4489   0.0022541
        1563    -5.50516    -5.44894  0.00225294
        1564    -5.37018    -5.44889  0.00225207
        1565     -5.3815    -5.44884  0.00225104
        1566    -5.45517    -5.44885  0.00224961
        1567    -5.46656    -5.44886   0.0022482
        1568    -5.43471    -5.44885  0.00224678
        1569    -5.38331    -5.44881  0.00224574
        1570    -5.40972    -5.44878  0.00224445
        1571    -5.42551    -5.44877  0.00224307
        1572    -5.22584    -5.44863  0.00224612
        1573     -5.3982     -5.4486  0.00224492
        1574    -5.42145    -5.44858  0.00224356
        1575    -5.42975    -5.44857  0.00224217
        1576    -5.50152     -5.4486    0.002241
        1577    -5.45318     -5.4486  0.00223958
        1578    -5.43321    -5.44859  0.00223818
        1579    -5.49429    -5.44862  0.00223695
        1580    -5.39234    -5.44859  0.00223582
        1581    -5.34937    -5.44852  0.00223528
        1582    -5.31553    -5.44844  0.00223545
        1583    -5.41308    -5.44842  0.00223415
        1584    -5.36003    -5.44836  0.00223344
        1585    -5.48167    -5.44838  0.00223212
        1586     -5.4774     -5.4484  0.00223079
        1587    -5.52044    -5.44845  0.00222985
        1588    -5.51681    -5.44849  0.00222886
        1589    -5.42665    -5.44848   0.0022275
        1590    -5.45588    -5.44848   0.0022261
        1591    -5.59226    -5.44857  0.00222654
        1592    -5.55284    -5.44864   0.0022261
        1593    -5.63641    -5.44875  0.00222782
        1594     -5.6498    -5.44888  0.00222999
        1595    -5.59201    -5.44897   0.0022304
        1596    -5.54917    -5.44903  0.00222989
        1597    -5.41564    -5.44901  0.00222859
        1598    -5.44992    -5.44901  0.00222719
        1599    -5.37909    -5.44897  0.00222623
        1600    -5.41051    -5.44894  0.00222497
        1601    -5.42403    -5.44893  0.00222363
        1602    -5.52227    -5.44897  0.00222272
        1603    -5.49894    -5.44901  0.00222155
        1604    -5.61285    -5.44911  0.00222251
        1605     -5.5984     -5.4492  0.00222307
        1606    -5.66413    -5.44933  0.00222571
        1607    -5.68005    -5.44948  0.00222895
        1608    -5.63135    -5.44959  0.00223043
        1609    -5.59206    -5.44968   0.0022308
        1610    -5.54484    -5.44974   0.0022302
        1611    -5.48856    -5.44976  0.00222895
        1612     -5.3576    -5.44971   0.0022283
        1613    -5.43612     -5.4497  0.00222693
        1614    -5.41434    -5.44968  0.00222566
        1615    -5.42963    -5.44966  0.00222432
        1616    -5.37993    -5.44962  0.00222336
        1617    -5.32958    -5.44955  0.00222322
        1618    -5.42172    -5.44953  0.00222192
        1619    -5.53336    -5.44958  0.00222115
        1620    -5.45262    -5.44958  0.00221978
        1621    -5.41067    -5.44956  0.00221854
        1622    -5.43304    -5.44955  0.00221719
        1623    -5.38362    -5.44951   0.0022162
        1624    -5.33183    -5.44944  0.00221602
        1625    -5.33176    -5.44936  0.00221584
        1626    -5.37007    -5.44931  0.00221501
        1627    -5.36374    -5.44926  0.00221427
        1628    -5.38277    -5.44922  0.00221329
        1629    -5.40669    -5.44919  0.00221209
        1630     -5.5194    -5.44924  0.00221115
        1631    -5.52918    -5.44929  0.00221033
        1632    -5.46246    -5.44929    0.002209
        1633    -5.46766    -5.44931  0.00220767
        1634    -5.48128    -5.44933  0.00220641
        1635    -5.51484    -5.44937  0.00220542
        1636    -5.45432    -5.44937  0.00220407
        1637     -5.5022     -5.4494  0.00220296
        1638    -5.51996    -5.44944  0.00220204
        1639    -5.51776    -5.44949  0.00220109
        1640    -5.56113    -5.44955   0.0022008
        1641    -5.49847    -5.44958  0.00219966
        1642    -5.38717    -5.44955  0.00219865
        1643     -5.2968    -5.44945  0.00219928
        1644    -5.42392    -5.44944    0.002198
        1645    -5.48274    -5.44946  0.00219675
        1646     -5.5248     -5.4495  0.00219589
        1647    -5.51102    -5.44954  0.00219488
        1648    -5.50781    -5.44958  0.00219383
        1649    -5.43308    -5.44957  0.00219252
        1650    -5.41762    -5.44955  0.00219128
        1651    -5.48013    -5.44956  0.00219003
        1652    -5.52571    -5.44961  0.00218919
        1653    -5.58794    -5.44969  0.00218947
        1654    -5.60074    -5.44979  0.00219005
        1655    -5.52699    -5.44983  0.00218922
        1656    -5.49639    -5.44986  0.00218808
        1657    -5.53011    -5.44991  0.00218729
        1658    -5.55958    -5.44998  0.00218697
        1659    -5.57555    -5.45005  0.00218697
        1660     -5.5291     -5.4501  0.00218617
        1661    -5.51742    -5.45014  0.00218523
        1662    -5.41643    -5.45012    0.002184
        1663     -5.3623    -5.45007  0.00218333
        1664    -5.52682    -5.45011   0.0021825
        1665    -5.52876    -5.45016  0.00218171
        1666    -5.49388    -5.45019  0.00218055
        1667    -5.52792    -5.45023  0.00217974
        1668    -5.55247    -5.45029   0.0021793
        1669    -5.50677    -5.45033  0.00217826
        1670    -5.52375    -5.45037   0.0021774
        1671    -5.47343    -5.45039  0.00217614
        1672    -5.44645    -5.45038  0.00217484
        1673    -5.40163    -5.45035  0.00217373
        1674    -5.44931    -5.45035  0.00217243
        1675    -5.47403    -5.45037  0.00217118
        1676    -5.47476    -5.45038  0.00216993
        1677    -5.42896    -5.45037  0.00216868
        1678    -5.41877    -5.45035  0.00216747
        1679    -5.46167    -5.45036  0.00216619
        1680    -5.59255    -5.45044  0.00216655
        1681    -5.50936    -5.45048  0.00216555
        1682    -5.57489    -5.45055  0.00216552
        1683    -5.57637    -5.45063  0.00216552
        1684    -5.52303    -5.45067  0.00216466
        1685    -5.42972    -5.45066  0.00216342
        1686    -5.28504    -5.45056  0.00216436
        1687    -5.23607    -5.45043  0.00216681
        1688    -5.26762    -5.45032  0.00216823
        1689    -5.27707    -5.45022  0.00216937
        1690    -5.29836    -5.45013  0.00216995
        1691    -5.36134    -5.45008   0.0021693
        1692    -5.39606    -5.45005  0.00216825
        1693    -5.31932    -5.44997  0.00216835
        1694     -5.3726    -5.44992  0.00216755
        1695    -5.48361    -5.44994  0.00216636
        1696    -5.51972    -5.44998  0.00216547
        1697    -5.54772    -5.45004  0.00216496
        1698    -5.54213     -5.4501  0.00216437
        1699    -5.53333    -5.45014  0.00216365
        1700    -5.43994    -5.45014  0.00216238
        1701    -5.47989    -5.45016  0.00216118
        1702    -5.50041    -5.45019  0.00216011
        1703    -5.60803    -5.45028  0.00216083
        1704    -5.57109    -5.45035  0.00216073
        1705    -5.64957    -5.45047  0.00216262
        1706    -5.59744    -5.45055  0.00216307
        1707    -5.62018    -5.45065  0.00216408
        1708    -5.57417    -5.45072  0.00216402
        1709    -5.56063    -5.45079  0.00216371
        1710    -5.61343    -5.45088  0.00216453
        1711    -5.66624    -5.45101  0.00216693
        1712    -5.62055    -5.45111  0.00216792
        1713    -5.64041    -5.45122  0.00216947
        1714    -5.54943    -5.45128  0.00216896
        1715    -5.59621    -5.45136  0.00216934
        1716    -5.47669    -5.45137  0.00216813
        1717    -5.54706    -5.45143  0.00216758
        1718    -5.53837    -5.45148  0.00216691
        1719    -5.52014    -5.45152  0.00216602
        1720    -5.45122    -5.45152  0.00216476
        1721    -5.49893    -5.45155  0.00216368
        1722    -5.51331    -5.45158  0.00216272
        1723    -5.53941    -5.45164  0.00216206
        1724    -5.55957     -5.4517  0.00216172
        1725      -5.573    -5.45177  0.00216161
        1726    -5.48607    -5.45179  0.00216044
        1727    -5.45631    -5.45179   0.0021592
        1728    -5.50221    -5.45182  0.00215814
        1729    -5.52172    -5.45186  0.00215727
        1730    -5.59131    -5.45194  0.00215753
        1731    -5.53526    -5.45199  0.00215682
        1732    -5.50069    -5.45202  0.00215576
        1733    -5.50114    -5.45205   0.0021547
        1734    -5.65453    -5.45216  0.00215662
        1735    -5.67409    -5.45229  0.00215917
        1736     -5.6921    -5.45243  0.00216234
        1737    -5.58706    -5.45251  0.00216248
        1738    -5.57205    -5.45257  0.00216233
        1739    -5.59085    -5.45265  0.00216255
        1740    -5.60926    -5.45274  0.00216318
        1741    -5.57931    -5.45282  0.00216316
        1742    -5.57232    -5.45289    0.002163
        1743    -5.56816    -5.45295  0.00216277
        1744    -5.42831    -5.45294  0.00216158
        1745    -5.45256    -5.45294  0.00216034
        1746    -5.47353    -5.45295  0.00215914
        1747    -5.46128    -5.45295  0.00215791
        1748    -5.45877    -5.45296  0.00215667
        1749    -5.58933    -5.45304  0.00215685
        1750    -5.56683     -5.4531   0.0021566
        1751    -5.47723    -5.45311  0.00215541
        1752    -5.42806     -5.4531  0.00215423
        1753    -5.50038    -5.45313  0.00215317
        1754    -5.51833    -5.45316  0.00215226
        1755    -5.54573    -5.45322  0.00215168
        1756    -5.50408    -5.45325  0.00215065
        1757    -5.49504    -5.45327  0.00214956
        1758    -5.44521    -5.45326  0.00214834
        1759    -5.53183    -5.45331  0.00214758
        1760    -5.48668    -5.45333  0.00214645
        1761    -5.48523    -5.45335   0.0021453
        1762    -5.43816    -5.45334   0.0021441
        1763    -5.52703    -5.45338  0.00214329
        1764    -5.54816    -5.45343  0.00214275
        1765    -5.48792    -5.45345  0.00214163
        1766    -5.53603     -5.4535  0.00214093
        1767     -5.4646    -5.45351  0.00213972
        1768    -5.50559    -5.45354  0.00213872
        1769    -5.44999    -5.45353  0.00213751
        1770    -5.50077    -5.45356  0.00213647
        1771    -5.41179    -5.45354  0.00213539
        1772    -5.43483    -5.45353  0.00213421
        1773    -5.48638    -5.45354  0.00213309
        1774    -5.54513     -5.4536  0.00213251
        1775    -5.58363    -5.45367  0.00213257
        1776    -5.44475    -5.45366  0.00213137
        1777    -5.41524    -5.45364  0.00213028
        1778    -5.44487    -5.45364  0.00212909
        1779    -5.42124    -5.45362  0.00212797
        1780    -5.47644    -5.45363  0.00212681
        1781    -5.45457    -5.45363  0.00212562
        1782    -5.47786    -5.45365  0.00212447
        1783    -5.54946     -5.4537  0.00212396
        1784    -5.49175    -5.45372  0.00212287
        1785    -5.50547    -5.45375  0.00212188
        1786    -5.53223    -5.45379  0.00212115
        1787    -5.52382    -5.45383  0.00212033
        1788    -5.45014    -5.45383  0.00211914
        1789    -5.49786    -5.45386   0.0021181
        1790    -5.49002    -5.45388  0.00211701
        1791    -5.50868    -5.45391  0.00211605
        1792    -5.55205    -5.45396  0.00211558
        1793    -5.50414    -5.45399  0.00211458
        1794    -5.39818    -5.45396  0.00211363
        1795    -5.51414    -5.45399  0.00211272
        1796    -5.45544    -5.45399  0.00211155
        1797    -5.43037    -5.45398  0.00211041
        1798    -5.40501    -5.45395  0.00210941
        1799    -5.38037    -5.45391  0.00210864
        1800    -5.43178     -5.4539   0.0021075
        1801    -5.36747    -5.45385  0.00210688
        1802    -5.33818    -5.45379  0.00210669
        1803    -5.38554    -5.45375  0.00210586
        1804     -5.3165    -5.45367  0.00210607
        1805    -5.41566    -5.45365    0.002105
        1806     -5.3231    -5.45358  0.00210508
        1807    -5.33934    -5.45352  0.00210486
        1808    -5.37762    -5.45347  0.00210412
        1809    -5.41867    -5.45346  0.00210304
        1810    -5.46729    -5.45346  0.00210189
        1811    -5.39055    -5.45343  0.00210102
        1812    -5.43689    -5.45342  0.00209988
        1813    -5.42085     -5.4534   0.0020988
        1814    -5.46807    -5.45341  0.00209766
        1815    -5.38631    -5.45337  0.00209683
        1816    -5.37128    -5.45333  0.00209616
        1817    -5.35351    -5.45327  0.00209573
        1818    -5.34952    -5.45322  0.00209535
        1819    -5.26849    -5.45311  0.00209666
        1820     -5.2691    -5.45301  0.00209794
        1821    -5.26444    -5.45291  0.00209934
        1822    -5.36939    -5.45286  0.00209869
        1823    -5.39292    -5.45283   0.0020978
        1824    -5.34309    -5.45277  0.00209751
        1825    -5.25048    -5.45266  0.00209929
        1826    -5.38076    -5.45262  0.00209851
        1827    -5.42706    -5.45261  0.00209741
        1828    -5.49197    -5.45263  0.00209637
        1829    -5.46371    -5.45263  0.00209523
        1830    -5.46379    -5.45264   0.0020941
        1831     -5.4744    -5.45265  0.00209299
        1832    -5.44307    -5.45265  0.00209185
        1833    -5.50924    -5.45268  0.00209094
        1834    -5.49174     -5.4527  0.00208991
        1835    -5.46066     -5.4527  0.00208877
        1836    -5.45001     -5.4527  0.00208763
        1837    -5.51048    -5.45273  0.00208673
        1838     -5.4384    -5.45272  0.00208561
        1839    -5.38821    -5.45269  0.00208477
        1840    -5.44119    -5.45268  0.00208365
        1841    -5.42976    -5.45267  0.00208256
        1842     -5.3506    -5.45262  0.00208216
        1843    -5.38172    -5.45258  0.00208139
        1844    -5.43258    -5.45257  0.00208029
        1845    -5.44892    -5.45256  0.00207916
        1846    -5.42487    -5.45255  0.00207809
        1847    -5.42016    -5.45253  0.00207704
        1848    -5.40542    -5.45251  0.00207607
        1849    -5.47431    -5.45252  0.00207498
        1850     -5.4921    -5.45254  0.00207397
        1851    -5.50582    -5.45257  0.00207305
        1852    -5.47637    -5.45258  0.00207197
        1853    -5.43514    -5.45257  0.00207087
        1854    -5.49232    -5.45259  0.00206987
        1855    -5.60837    -5.45268  0.00207045
        1856    -5.55868    -5.45273  0.00207013
        1857     -5.5386    -5.45278  0.00206953
        1858    -5.49476     -5.4528  0.00206854
        1859    -5.44259     -5.4528  0.00206743
        1860    -5.46019     -5.4528  0.00206632
        1861    -5.51643    -5.45284   0.0020655
        1862    -5.51609    -5.45287  0.00206467
        1863    -5.48868    -5.45289  0.00206365
        1864    -5.48523    -5.45291  0.00206261
        1865    -5.43597     -5.4529  0.00206153
        1866    -5.54942    -5.45295  0.00206107
        1867    -5.55756    -5.45301  0.00206073
        1868    -5.58752    -5.45308  0.00206088
        1869    -5.54362    -5.45313  0.00206035
        1870    -5.56289    -5.45318  0.00206008
        1871    -5.49474    -5.45321   0.0020591
        1872     -5.5623    -5.45326  0.00205883
        1873    -5.58268    -5.45333  0.00205889
        1874    -5.52939    -5.45337  0.00205819
        1875    -5.47807    -5.45339  0.00205713
        1876    -5.48303     -5.4534   0.0020561
        1877    -5.39091    -5.45337  0.00205527
        1878    -5.38118    -5.45333  0.00205454
        1879    -5.40484    -5.45331  0.00205361
        1880    -5.45054     -5.4533  0.00205251
        1881    -5.51612    -5.45334  0.00205169
        1882    -5.47613    -5.45335  0.00205064
        1883     -5.4065    -5.45332   0.0020497
        1884    -5.39143    -5.45329  0.00204888
        1885    -5.45253    -5.45329  0.00204779
        1886     -5.4192    -5.45327  0.00204678
        1887    -5.58003    -5.45334   0.0020468
        1888    -5.57739    -5.45341  0.00204677
        1889    -5.54618    -5.45346  0.00204628
        1890    -5.44435    -5.45345   0.0020452
        1891    -5.38982    -5.45342   0.0020444
        1892    -5.43031     -5.4534  0.00204335
        1893    -5.50254    -5.45343  0.00204244
        1894      -5.461    -5.45343  0.00204136
        1895    -5.38227     -5.4534  0.00204063
        1896     -5.3677    -5.45335  0.00204005
        1897    -5.26826    -5.45325  0.00204131
        1898    -5.32622    -5.45319  0.00204133
        1899    -5.31009    -5.45311  0.00204165
        1900    -5.42381     -5.4531  0.00204063
        1901    -5.47176    -5.45311  0.00203958
        1902     -5.4773    -5.45312  0.00203855
        1903    -5.46763    -5.45313  0.00203749
        1904    -5.42115    -5.45311  0.00203649
        1905    -5.43654     -5.4531  0.00203544
        1906    -5.45427     -5.4531  0.00203437
        1907    -5.39974    -5.45307   0.0020335
        1908    -5.41907    -5.45306  0.00203251
        1909    -5.39348    -5.45303  0.00203169
        1910    -5.44374    -5.45302  0.00203063
        1911    -5.46478    -5.45303  0.00202958
        1912     -5.4655    -5.45303  0.00202852
        1913    -5.58503     -5.4531  0.00202864
        1914    -5.56537    -5.45316  0.00202842
        1915     -5.5392    -5.45321  0.00202786
        1916    -5.59447    -5.45328  0.00202814
        1917    -5.45284    -5.45328  0.00202709
        1918    -5.46428    -5.45328  0.00202604
        1919    -5.54412    -5.45333  0.00202553
        1920    -5.45439    -5.45333  0.00202448
        1921    -5.47612    -5.45334  0.00202346
        1922      -5.487    -5.45336  0.00202248
        1923     -5.5425    -5.45341  0.00202196
        1924    -5.49363    -5.45343  0.00202102
        1925    -5.50622    -5.45346  0.00202016
