0 0.999866 0
1 1.00052 0.000653465
2 1.00032 0.000426326
3 1.00018 0.000330796
4 1.00001 0.000308168
5 1 0.000251796
6 0.999928 0.000225818
7 0.999842 0.00021375
8 0.999888 0.000194027
9 0.999944 0.000182319
10 0.999941 0.00016494
11 0.99993 0.000150966
12 0.999911 0.000140191
13 0.999954 0.000136803
14 0.999966 0.00012787
15 0.999949 0.000120733
16 0.999933 0.000114504
17 0.999921 0.000108621
18 0.999953 0.000107397
19 0.999941 0.000102546
20 0.999939 9.75535e-05
21 0.999939 9.30141e-05
22 0.999927 8.96326e-05
23 0.999908 8.80476e-05
24 0.999906 8.44748e-05
25 0.999893 8.21195e-05
26 0.999901 7.93669e-05
27 0.9999 7.64811e-05
28 0.999908 7.41896e-05
29 0.999935 7.6667e-05
30 0.999956 7.69205e-05
31 0.999966 7.514e-05
32 0.999955 7.35592e-05
33 0.999953 7.14029e-05
34 0.999964 7.02877e-05
35 0.999959 6.84874e-05
36 0.999977 6.88639e-05
37 0.999962 6.86279e-05
38 0.999964 6.68678e-05
39 0.999967 6.52336e-05
40 0.999962 6.37891e-05
41 0.999968 6.25674e-05
42 0.999956 6.23132e-05
43 0.999955 6.08976e-05
44 0.99995 5.97261e-05
45 0.999959 5.91658e-05
46 0.999963 5.80373e-05
47 0.999975 5.79202e-05
48 0.999964 5.7771e-05
49 0.999964 5.66062e-05
50 0.999978 5.72272e-05
51 0.999971 5.65596e-05
52 0.999978 5.59694e-05
53 0.999968 5.58711e-05
54 0.999961 5.53353e-05
55 0.999974 5.59776e-05
56 0.999964 5.58583e-05
57 0.999973 5.55338e-05
58 0.999975 5.46401e-05
59 0.99996 5.58406e-05
60 0.999965 5.50939e-05
61 0.999967 5.42696e-05
62 0.999991 5.82975e-05
63 1.00001 5.93098e-05
64 1.00002 6.08183e-05
65 1.00001 6.07264e-05
66 1.00002 5.99479e-05
67 1.00002 5.90683e-05
68 1.00002 5.82509e-05
69 1.00002 5.76107e-05
70 1.00002 5.68787e-05
71 1.00002 5.61096e-05
72 1.00002 5.53364e-05
73 1.00003 5.49533e-05
74 1.00004 5.47711e-05
75 1.00003 5.43453e-05
76 1.00004 5.4836e-05
77 1.00003 5.63424e-05
78 1.00002 5.57943e-05
79 1.00003 5.60491e-05
80 1.00001 5.79918e-05
81 1.00002 5.72999e-05
82 1.00001 5.72947e-05
83 1.00001 5.66085e-05
84 1.00001 5.59443e-05
85 1 5.53148e-05
86 1 5.46904e-05
87 1.00001 5.42428e-05
88 1 5.38757e-05
89 1.00001 5.33746e-05
90 1.00001 5.27848e-05
91 1.00001 5.22095e-05
92 1.00001 5.16739e-05
93 1.00001 5.12921e-05
94 1.00001 5.07829e-05
95 1.00002 5.0691e-05
96 1.00002 5.05615e-05
97 1.00003 5.01569e-05
98 1.00002 5.01521e-05
99 1.00002 4.97278e-05
