0 2.92283 0
1 2.21957 inf
2 1.96638 0.676703
3 1.84833 0.438892
4 1.7919 0.327078
5 1.74465 0.263919
6 1.69714 0.224656
7 1.66849 0.194317
8 1.64468 0.171513
9 1.6333 0.15268
10 1.6228 0.137695
11 1.61496 0.125338
12 1.60656 0.115152
13 1.59861 0.10656
14 1.59258 0.0991065
15 1.58623 0.092702
16 1.57825 0.0872741
17 1.56962 0.0826026
18 1.5606 0.0785492
19 1.55566 0.0745761
20 1.55487 0.0708424
21 1.54813 0.0678142
22 1.54569 0.064773
23 1.54448 0.0619639
24 1.54264 0.0594071
25 1.54183 0.057033
26 1.53872 0.0549275
27 1.53916 0.0528922
28 1.53711 0.0510433
29 1.53648 0.0492853
30 1.53525 0.0476569
31 1.53406 0.0461338
32 1.53372 0.0446921
33 1.53355 0.0433369
34 1.53214 0.0420853
35 1.53082 0.0409037
36 1.52929 0.0397969
37 1.52756 0.0387602
38 1.52699 0.0377439
39 1.52595 0.0367905
40 1.52569 0.0358712
41 1.52552 0.0349962
42 1.52505 0.0341658
43 1.52604 0.0333858
44 1.52656 0.0326309
45 1.52445 0.0319767
46 1.52509 0.0312879
47 1.52342 0.030668
48 1.52337 0.0300289
49 1.52245 0.0294303
50 1.52264 0.0288421
51 1.52062 0.0283499
52 1.52135 0.0278142
53 1.5206 0.0272996
54 1.52034 0.0267953
55 1.52072 0.0263107
56 1.51895 0.0259025
57 1.51859 0.0254504
58 1.51861 0.0250115
59 1.51794 0.0245967
60 1.51755 0.0241898
61 1.51658 0.0238132
62 1.51598 0.0234369
63 1.51575 0.0230659
64 1.51528 0.0227105
65 1.51339 0.0224418
66 1.51272 0.022112
67 1.51296 0.0217832
68 1.5126 0.0214658
69 1.51281 0.0211557
70 1.51199 0.0208698
71 1.51219 0.0205768
72 1.51143 0.0203054
73 1.51154 0.0200275
74 1.5125 0.0197805
75 1.51133 0.019552
76 1.51187 0.0193024
77 1.51112 0.0190669
78 1.51132 0.0188236
79 1.51151 0.0185862
80 1.51114 0.0183576
81 1.51043 0.0181453
82 1.51065 0.0179255
83 1.51025 0.0177142
84 1.50968 0.0175127
85 1.50786 0.0174024
86 1.50825 0.0172045
87 1.50807 0.0170077
88 1.50813 0.0168146
89 1.50775 0.0166301
90 1.50804 0.016448
91 1.50822 0.0162682
92 1.50841 0.0160924
93 1.50862 0.0159208
94 1.50854 0.0157516
95 1.50874 0.0155871
96 1.50842 0.015428
97 1.50826 0.0152698
98 1.50791 0.0151181
99 1.50853 0.0149784
100 1.50822 0.0148318
101 1.50778 0.0146916
102 1.50736 0.0145537
103 1.50734 0.0144124
104 1.50788 0.0142839
105 1.50771 0.0141488
106 1.50775 0.0140154
107 1.50861 0.0139114
108 1.5077 0.0138131
109 1.50727 0.0136931
110 1.50669 0.0135809
111 1.50627 0.0134652
112 1.50628 0.0133449
113 1.50609 0.0132282
114 1.50582 0.0131149
115 1.50556 0.0130036
116 1.50591 0.0128961
117 1.50571 0.0127873
118 1.5057 0.012679
119 1.50588 0.0125737
120 1.50604 0.0124699
121 1.50644 0.0123734
122 1.50662 0.0122733
123 1.50674 0.0121741
124 1.50705 0.0120799
125 1.50719 0.0119841
126 1.50683 0.0118945
127 1.50591 0.0118369
128 1.50593 0.0117444
129 1.5055 0.0116614
130 1.50524 0.0115745
131 1.50502 0.0114883
132 1.50498 0.0114014
133 1.50485 0.0113164
134 1.50483 0.011232
135 1.50482 0.0111488
136 1.50462 0.0110686
137 1.50454 0.0109881
138 1.50451 0.0109085
139 1.50461 0.0108305
140 1.50443 0.0107547
141 1.50414 0.0106824
142 1.50379 0.0106129
143 1.50368 0.0105392
144 1.50372 0.0104661
145 1.50399 0.0103975
146 1.5042 0.0103284
147 1.50372 0.0102693
148 1.50376 0.0102
149 1.50376 0.0101315
150 1.50381 0.0100641
151 1.50341 0.0100055
152 1.50328 0.00994055
153 1.50321 0.00987584
154 1.50319 0.00981173
155 1.50295 0.00975132
156 1.50281 0.00968978
157 1.50263 0.00962981
158 1.50269 0.00956903
159 1.50312 0.00951895
160 1.50329 0.00946084
161 1.50278 0.00941587
162 1.50231 0.00936942
163 1.50253 0.00931441
164 1.50243 0.00925815
165 1.50284 0.00921127
166 1.50289 0.00915591
167 1.50266 0.00910388
168 1.50286 0.00905194
169 1.50289 0.00899843
170 1.50283 0.00894574
171 1.50268 0.00889465
172 1.50264 0.00884304
173 1.50274 0.00879258
174 1.50262 0.00874291
175 1.50221 0.00870288
176 1.50275 0.00867087
177 1.50248 0.0086262
178 1.50258 0.0085783
179 1.50223 0.00853763
180 1.50237 0.00849134
181 1.50247 0.00844505
182 1.5021 0.00840663
183 1.50221 0.00836135
184 1.50215 0.00831613
185 1.50216 0.00827118
186 1.50222 0.00822695
187 1.50209 0.00818412
188 1.50193 0.00814211
189 1.50177 0.00810064
190 1.50183 0.00805824
191 1.50155 0.00802091
192 1.50153 0.00797916
193 1.50163 0.0079385
194 1.50157 0.00789784
195 1.50157 0.00785734
196 1.50185 0.00782245
197 1.50212 0.00778744
198 1.5025 0.00775723
199 1.50171 0.00775843
