#     BLOCK:   DISTANCE:   ACT_GOFR:    AVE_GOFR:        ERROR:
          31     1.32096     1.03438     1.02407  0.00299023
          31     1.34661    0.957963     0.94115  0.00258081
          31     1.37226     0.87188    0.871548  0.00216411
          31     1.39791    0.831579    0.817884  0.00185553
          31     1.42355    0.775801    0.775048  0.00167662
          31      1.4492    0.754635    0.738616  0.00179666
          31     1.47485    0.718612    0.714187  0.00174489
          31      1.5005    0.689183    0.691832  0.00146722
          31     1.52615    0.681321    0.679488  0.00162635
          31      1.5518    0.670198    0.674848  0.00159349
          31     1.57745    0.654266    0.669837  0.00223283
          31      1.6031    0.662308     0.67957  0.00217768
          31     1.62875    0.667465    0.687824  0.00255207
          31      1.6544    0.692138    0.705002  0.00246654
          31     1.68005    0.700476    0.723188   0.0022764
          31      1.7057    0.720642    0.749301   0.0023778
          31     1.73135    0.769477    0.780124  0.00185708
          31       1.757    0.807753    0.817033  0.00183087
          31     1.78265    0.839274    0.851015  0.00211713
          31      1.8083    0.890262    0.893971   0.0017812
          31     1.83395     0.94537    0.933123  0.00187296
          31      1.8596    0.975564    0.975044  0.00147256
          31     1.88525     1.02917     1.01852  0.00161518
          31      1.9109     1.06455      1.0582  0.00200057
          31     1.93655     1.10241       1.097  0.00159232
          31      1.9622     1.13184     1.12908  0.00182597
          31     1.98785     1.16578     1.16203   0.0016041
          31      2.0135      1.1957     1.18643  0.00171386
          31     2.03915      1.2185      1.2042   0.0017082
          31      2.0648      1.2137     1.21478   0.0012126
          31     2.09045      1.2264     1.21492  0.00174174
          31      2.1161     1.21593     1.20734  0.00182211
          31     2.14174     1.20673     1.19384  0.00170179
          31     2.16739     1.17801     1.17248   0.0019606
          31     2.19304      1.1403     1.14911  0.00191454
          31     2.21869       1.129     1.12047  0.00218459
          31     2.24434     1.09299     1.09226  0.00222695
          31     2.26999     1.06117     1.06309  0.00205664
          31     2.29564     1.03879      1.0369  0.00173018
          31     2.32129     1.01752     1.01077  0.00212932
          31     2.34694    0.995698    0.987597  0.00168578
          31     2.37259    0.964309    0.969276  0.00144092
          31     2.39824    0.938611    0.948027  0.00130522
          31     2.42389    0.926002    0.933711   0.0013732
          31     2.44954    0.917232    0.921087   0.0012189
          31     2.47519    0.903982    0.909473  0.00142194
          31     2.50084    0.886751    0.898274  0.00146713
          31     2.52649    0.890316    0.889545  0.00140922
          31     2.55214    0.886899    0.889354  0.00188747
          32   0.0128248           0           0           0
          32   0.0384745           0           0           0
          32   0.0641241           0           0           0
          32   0.0897737           0           0           0
          32    0.115423           0           0           0
          32    0.141073           0           0           0
          32    0.166723           0           0           0
          32    0.192372           0           0           0
          32    0.218022           0           0           0
          32    0.243672           0           0           0
          32    0.269321           0           0           0
          32    0.294971           0           0           0
          32     0.32062           0           0           0
          32     0.34627           0           0           0
          32     0.37192           0           0           0
          32    0.397569           0           0           0
          32    0.423219           0           0           0
          32    0.448869           0           0           0
          32    0.474518           0           0           0
          32    0.500168           0           0           0
          32    0.525818           0           0           0
          32    0.551467           0           0           0
          32    0.577117           0           0           0
          32    0.602767           0           0           0
          32    0.628416           0           0           0
          32    0.654066           0           0           0
          32    0.679715           0           0           0
          32    0.705365           0           0           0
          32    0.731015           0           0           0
          32    0.756664           0           0           0
          32    0.782314           0           0           0
          32    0.807964           0           0           0
          32    0.833613           0           0           0
          32    0.859263           0 6.07884e-06  4.1619e-06
          32    0.884913  0.00165069  0.00127241 9.46795e-05
          32    0.910562   0.0187948   0.0246952 0.000515307
          32    0.936212    0.164354    0.166948  0.00148257
          32    0.961861    0.554208    0.561805  0.00299244
          32    0.987511     1.18267     1.20452  0.00569515
          32     1.01316     1.84105       1.862  0.00561114
          32     1.03881     2.33934     2.34292  0.00520204
          32     1.06446     2.54771     2.55246  0.00372256
          32     1.09011     2.58394     2.55162  0.00281803
          32     1.11576     2.39313     2.40918  0.00405353
          32     1.14141     2.21348     2.19639  0.00337564
          32     1.16706      1.9808     1.96886  0.00383078
          32     1.19271     1.75744     1.75644  0.00398094
          32     1.21836     1.56028     1.55442    0.004488
          32     1.24401     1.39841     1.38559  0.00415437
          32     1.26966     1.24693     1.24155  0.00345224
          32     1.29531     1.15108     1.11959   0.0032578
          32     1.32096     1.02771     1.02418  0.00289895
          32     1.34661    0.942518    0.941192  0.00250051
          32     1.37226    0.872452    0.871576  0.00209666
          32     1.39791     0.82309    0.818047  0.00180466
          32     1.42355    0.769989     0.77489  0.00163166
          32      1.4492    0.732819    0.738435  0.00174962
          32     1.47485    0.706099    0.713934  0.00170857
          32      1.5005    0.694861    0.691926  0.00142442
          32     1.52615    0.673304    0.679295  0.00158696
          32      1.5518    0.665396    0.674553  0.00157083
          32     1.57745    0.665724    0.669708  0.00216675
          32      1.6031     0.66935    0.679251  0.00213292
          32     1.62875    0.678375    0.687529  0.00248934
          32      1.6544    0.706727    0.705056  0.00239005
          32     1.68005    0.714216    0.722908  0.00222246
          32      1.7057    0.744635    0.749156  0.00230796
          32     1.73135    0.778198    0.780064  0.00180002
          32       1.757    0.808218    0.816757  0.00179426
          32     1.78265    0.848608     0.85094  0.00205231
          32      1.8083    0.883168    0.893634  0.00175723
          32     1.83395    0.922481     0.93279  0.00184372
          32      1.8596    0.974006    0.975012   0.0014269
          32     1.88525     1.00962     1.01824  0.00158848
          32      1.9109     1.04624     1.05782  0.00197264
          32     1.93655     1.09799     1.09703  0.00154286
          32      1.9622     1.11618     1.12868  0.00181292
          32     1.98785     1.16927     1.16226  0.00156983
          32      2.0135     1.17988     1.18622  0.00167248
          32     2.03915     1.19693     1.20397  0.00166987
          32      2.0648     1.22517     1.21511  0.00121739
          32     2.09045     1.20813     1.21471   0.0017002
          32      2.1161     1.22033     1.20775  0.00180982
          32     2.14174     1.20975     1.19434   0.0017197
          32     2.16739     1.18937     1.17301  0.00196914
          32     2.19304     1.16274     1.14953  0.00190156
          32     2.21869     1.14108     1.12111  0.00220922
          32     2.24434     1.11517     1.09298  0.00226953
          32     2.26999     1.10007     1.06425   0.0022941
          32     2.29564     1.05352     1.03742  0.00175234
          32     2.32129     1.03079     1.01139  0.00215275
          32     2.34694    0.998449    0.987936  0.00166686
          32     2.37259    0.964628     0.96913  0.00140319
          32     2.39824     0.94172     0.94783  0.00127922
          32     2.42389    0.934705    0.933742  0.00133064
          32     2.44954    0.908411    0.920691  0.00124351
          32     2.47519    0.894429    0.909002  0.00145314
          32     2.50084    0.873248    0.897492  0.00161635
          32     2.52649    0.873282    0.889037  0.00145394
          32     2.55214    0.868188    0.888692  0.00194093
          33   0.0128248           0           0           0
          33   0.0384745           0           0           0
          33   0.0641241           0           0           0
          33   0.0897737           0           0           0
          33    0.115423           0           0           0
          33    0.141073           0           0           0
          33    0.166723           0           0           0
          33    0.192372           0           0           0
          33    0.218022           0           0           0
          33    0.243672           0           0           0
          33    0.269321           0           0           0
          33    0.294971           0           0           0
          33     0.32062           0           0           0
          33     0.34627           0           0           0
          33     0.37192           0           0           0
          33    0.397569           0           0           0
          33    0.423219           0           0           0
          33    0.448869           0           0           0
          33    0.474518           0           0           0
          33    0.500168           0           0           0
          33    0.525818           0           0           0
          33    0.551467           0           0           0
          33    0.577117           0           0           0
          33    0.602767           0           0           0
          33    0.628416           0           0           0
          33    0.654066           0           0           0
          33    0.679715           0           0           0
          33    0.705365           0           0           0
          33    0.731015           0           0           0
          33    0.756664           0           0           0
          33    0.782314           0           0           0
          33    0.807964           0           0           0
          33    0.833613           0           0           0
          33    0.859263           0 5.89463e-06 4.03985e-06
          33    0.884913  0.00119217  0.00126998 9.18416e-05
          33    0.910562   0.0272827   0.0247736 0.000505622
          33    0.936212    0.175333    0.167202  0.00145925
          33    0.961861    0.567325    0.561972  0.00290644
          33    0.987511      1.1932     1.20418   0.0055329
          33     1.01316     1.88771     1.86278  0.00549494
          33     1.03881     2.33614     2.34272  0.00504846
          33     1.06446     2.54657     2.55228  0.00361403
          33     1.09011     2.55046     2.55159  0.00273286
          33     1.11576     2.42613     2.40969   0.0039631
          33     1.14141     2.22527     2.19727  0.00338488
          33     1.16706      1.9673     1.96882  0.00371499
          33     1.19271     1.75598     1.75643  0.00386033
          33     1.21836     1.58911     1.55547  0.00447344
          33     1.24401     1.39563     1.38589  0.00403961
          33     1.26966      1.2455     1.24167   0.0033497
          33     1.29531     1.11174     1.11936  0.00316775
          33     1.32096     1.01907     1.02403  0.00281524
          33     1.34661    0.927983    0.940792  0.00245657
          33     1.37226    0.858227    0.871171  0.00207178
          33     1.39791    0.800562    0.817517   0.0018261
          33     1.42355    0.766162    0.774625   0.0016035
          33      1.4492    0.728066     0.73812  0.00172458
          33     1.47485    0.699694    0.713503  0.00171041
          33      1.5005    0.676265    0.691452  0.00145817
          33     1.52615    0.669666    0.679003  0.00156546
          33      1.5518     0.66143    0.674155  0.00157276
          33     1.57745    0.666676    0.669616  0.00210304
          33      1.6031    0.674659    0.679112  0.00207282
          33     1.62875    0.683627     0.68741  0.00241671
          33      1.6544    0.696887    0.704808  0.00233041
          33     1.68005    0.732917    0.723211  0.00217571
          33      1.7057    0.749399    0.749163  0.00223804
          33     1.73135    0.780426    0.780075  0.00174551
          33       1.757    0.828597    0.817116  0.00177539
          33     1.78265    0.876653    0.851719  0.00213291
          33      1.8083    0.916507    0.894327  0.00183561
          33     1.83395    0.944303    0.933139  0.00182055
          33      1.8596    0.998055     0.97571   0.0015451
          33     1.88525     1.03728     1.01881  0.00164178
          33      1.9109     1.06337     1.05799  0.00192001
          33     1.93655      1.0949     1.09696  0.00149745
          33      1.9622     1.12246     1.12849  0.00176775
          33     1.98785     1.15864     1.16215  0.00152609
          33      2.0135     1.18445     1.18617  0.00162267
          33     2.03915     1.20537     1.20402  0.00161981
          33      2.0648     1.21242     1.21503  0.00118322
          33     2.09045     1.20788      1.2145  0.00166122
          33      2.1161     1.19841     1.20746  0.00177697
          33     2.14174     1.19827     1.19446  0.00167172
          33     2.16739     1.17919     1.17319  0.00191837
          33     2.19304     1.15069     1.14957  0.00184427
          33     2.21869      1.1154     1.12094  0.00214904
          33     2.24434     1.09034      1.0929  0.00220217
          33     2.26999     1.06202     1.06418  0.00222558
          33     2.29564     1.03857     1.03745  0.00169958
          33     2.32129     1.01021     1.01136  0.00208781
          33     2.34694    0.982568    0.987773  0.00162427
          33     2.37259    0.955621    0.968721  0.00141913
          33     2.39824    0.934303     0.94742  0.00130448
          33     2.42389     0.92236    0.933397  0.00133427
          33     2.44954    0.907441    0.920289  0.00126899
          33     2.47519    0.904088    0.908854  0.00141672
          33     2.50084    0.898429     0.89752  0.00156762
          33     2.52649    0.877445    0.888686   0.0014517
          33     2.55214    0.886524    0.888626  0.00188322
          34   0.0128248           0           0           0
          34   0.0384745           0           0           0
          34   0.0641241           0           0           0
          34   0.0897737           0           0           0
          34    0.115423           0           0           0
          34    0.141073           0           0           0
          34    0.166723           0           0           0
          34    0.192372           0           0           0
          34    0.218022           0           0           0
          34    0.243672           0           0           0
          34    0.269321           0           0           0
          34    0.294971           0           0           0
          34     0.32062           0           0           0
          34     0.34627           0           0           0
          34     0.37192           0           0           0
          34    0.397569           0           0           0
          34    0.423219           0           0           0
          34    0.448869           0           0           0
          34    0.474518           0           0           0
          34    0.500168           0           0           0
          34    0.525818           0           0           0
          34    0.551467           0           0           0
          34    0.577117           0           0           0
          34    0.602767           0           0           0
          34    0.628416           0           0           0
          34    0.654066           0           0           0
          34    0.679715           0           0           0
          34    0.705365           0           0           0
          34    0.731015           0           0           0
          34    0.756664           0           0           0
          34    0.782314           0           0           0
          34    0.807964           0           0           0
          34    0.833613           0           0           0
          34    0.859263           0 5.72126e-06 3.92475e-06
          34    0.884913   0.0017424  0.00128387 9.01854e-05
          34    0.910562   0.0243379   0.0247608 0.000490913
          34    0.936212    0.165419    0.167149  0.00141728
          34    0.961861    0.568024     0.56215   0.0028264
          34    0.987511     1.19806       1.204  0.00537309
          34     1.01316     1.88491     1.86343  0.00537176
          34     1.03881     2.34213      2.3427      0.0049
          34     1.06446     2.54929     2.55219  0.00350881
          34     1.09011     2.55179     2.55159  0.00265248
          34     1.11576       2.397     2.40932  0.00386409
          34     1.14141     2.19292     2.19714  0.00328774
          34     1.16706     1.98913     1.96941  0.00365345
          34     1.19271     1.74952     1.75623  0.00375214
          34     1.21836     1.56444     1.55574  0.00434964
          34     1.24401     1.38542     1.38588  0.00392082
          34     1.26966     1.21979     1.24103   0.0033124
          34     1.29531     1.13965     1.11995  0.00313032
          34     1.32096     1.00536     1.02348  0.00278546
          34     1.34661    0.937171    0.940686  0.00238662
          34     1.37226    0.855672    0.870716  0.00206039
          34     1.39791    0.820628    0.817609  0.00177468
          34     1.42355    0.777573    0.774712  0.00155868
          34      1.4492    0.743214     0.73827  0.00168035
          34     1.47485    0.719339    0.713674   0.0016687
          34      1.5005    0.691544    0.691455  0.00141529
          34     1.52615    0.682924    0.679118  0.00152366
          34      1.5518    0.666202    0.673921   0.0015438
          34     1.57745    0.667426    0.669552  0.00204217
          34      1.6031    0.674855    0.678987  0.00201563
          34     1.62875    0.681163    0.687227  0.00235261
          34      1.6544     0.70384     0.70478  0.00226204
          34     1.68005    0.714547    0.722956  0.00212659
          34      1.7057    0.745597    0.749058  0.00217467
          34     1.73135    0.780905    0.780099  0.00169434
          34       1.757    0.817547    0.817129  0.00172322
          34     1.78265    0.860088    0.851965  0.00208433
          34      1.8083    0.895929    0.894374  0.00178222
          34     1.83395    0.935207      0.9332  0.00176802
          34      1.8596    0.986633    0.976031  0.00153269
          34     1.88525     1.02408     1.01897  0.00160079
          34      1.9109     1.07228     1.05841  0.00190897
          34     1.93655     1.10456     1.09719  0.00146997
          34      1.9622     1.13251     1.12861  0.00171971
          34     1.98785     1.16033     1.16209  0.00148215
          34      2.0135     1.16689      1.1856  0.00167106
          34     2.03915     1.20624     1.20408  0.00157349
          34      2.0648     1.21446     1.21501  0.00114853
          34     2.09045     1.20509     1.21422  0.00163528
          34      2.1161     1.20112     1.20728  0.00173448
          34     2.14174     1.18689     1.19423  0.00163729
          34     2.16739     1.18703      1.1736  0.00190465
          34     2.19304     1.15302     1.14967  0.00179282
          34     2.21869     1.13076     1.12123  0.00210516
          34     2.24434     1.10038     1.09312  0.00214834
          34     2.26999     1.07196     1.06441  0.00217184
          34     2.29564     1.04275     1.03761  0.00165673
          34     2.32129     1.01764     1.01154  0.00203456
          34     2.34694    0.977457     0.98747  0.00160458
          34     2.37259    0.962702    0.968544  0.00138839
          34     2.39824    0.934503     0.94704  0.00132027
          34     2.42389    0.929791    0.933291  0.00129924
          34     2.44954    0.909584    0.919974  0.00127013
          34     2.47519    0.904205    0.908717  0.00138163
          34     2.50084    0.889634    0.897288  0.00153858
          34     2.52649    0.895019    0.888872   0.0014209
          34     2.55214    0.887285    0.888587  0.00182825
          35   0.0128248           0           0           0
          35   0.0384745           0           0           0
          35   0.0641241           0           0           0
          35   0.0897737           0           0           0
          35    0.115423           0           0           0
          35    0.141073           0           0           0
          35    0.166723           0           0           0
          35    0.192372           0           0           0
          35    0.218022           0           0           0
          35    0.243672           0           0           0
          35    0.269321           0           0           0
          35    0.294971           0           0           0
          35     0.32062           0           0           0
          35     0.34627           0           0           0
          35     0.37192           0           0           0
          35    0.397569           0           0           0
          35    0.423219           0           0           0
          35    0.448869           0           0           0
          35    0.474518           0           0           0
          35    0.500168           0           0           0
          35    0.525818           0           0           0
          35    0.551467           0           0           0
          35    0.577117           0           0           0
          35    0.602767           0           0           0
          35    0.628416           0           0           0
          35    0.654066           0           0           0
          35    0.679715           0           0           0
          35    0.705365           0           0           0
          35    0.731015           0           0           0
          35    0.756664           0           0           0
          35    0.782314           0           0           0
          35    0.807964           0           0           0
          35    0.833613           0           0           0
          35    0.859263           0  5.5578e-06 3.81602e-06
          35    0.884913   0.0017424  0.00129697 8.85551e-05
          35    0.910562   0.0253773   0.0247784 0.000477203
          35    0.936212    0.164928    0.167086   0.0013782
          35    0.961861    0.556536     0.56199  0.00275019
          35    0.987511     1.21234     1.20423  0.00522487
          35     1.01316     1.89492     1.86433  0.00529309
          35     1.03881     2.39424     2.34417  0.00497635
          35     1.06446      2.5806       2.553  0.00350119
          35     1.09011     2.55904     2.55181  0.00258522
          35     1.11576     2.43576     2.41007  0.00382683
          35     1.14141     2.15692     2.19599  0.00338868
          35     1.16706      1.9499     1.96886  0.00359135
          35     1.19271     1.73372     1.75558  0.00369964
          35     1.21836     1.53909     1.55526  0.00425129
          35     1.24401     1.37553     1.38558  0.00381992
          35     1.26966     1.21636     1.24032  0.00329186
          35     1.29531     1.12086     1.11998  0.00304099
          35     1.32096     1.01067     1.02311  0.00272981
          35     1.34661    0.935152    0.940527  0.00232367
          35     1.37226    0.848197    0.870072  0.00209958
          35     1.39791    0.812138    0.817452  0.00173085
          35     1.42355    0.764355    0.774416  0.00154198
          35      1.4492    0.731451    0.738075   0.0016436
          35     1.47485    0.720923    0.713882  0.00163382
          35      1.5005     0.68542    0.691282  0.00138531
          35     1.52615    0.688413    0.679384  0.00150309
          35      1.5518    0.686779    0.674289  0.00154278
          35     1.57745    0.677008    0.669765  0.00199491
          35      1.6031    0.688101    0.679247  0.00197479
          35     1.62875    0.699843    0.687587  0.00231284
          35      1.6544    0.722443    0.705284  0.00225301
          35     1.68005     0.74803    0.723673  0.00218316
          35      1.7057    0.766751    0.749564  0.00217049
          35     1.73135    0.778246    0.780046  0.00164676
          35       1.757    0.818477    0.817167  0.00167442
          35     1.78265    0.845195    0.851772  0.00203373
          35      1.8083    0.892173    0.894311  0.00173241
          35     1.83395    0.933413    0.933206  0.00171752
          35      1.8596    0.977018    0.976059  0.00148916
          35     1.88525     1.01511     1.01886  0.00155884
          35      1.9109     1.05446      1.0583  0.00185776
          35     1.93655      1.0942      1.0971  0.00143045
          35      1.9622     1.10905     1.12805  0.00175904
          35     1.98785     1.15536      1.1619  0.00145222
          35      2.0135     1.19573     1.18589  0.00164818
          35     2.03915     1.20805      1.2042  0.00153261
          35      2.0648     1.21855     1.21511  0.00112017
          35     2.09045     1.22209     1.21445  0.00160395
          35      2.1161     1.21276     1.20743  0.00169199
          35     2.14174     1.20449     1.19453  0.00161652
          35     2.16739      1.1778     1.17372  0.00185401
          35     2.19304     1.14426     1.14951  0.00174825
          35     2.21869     1.12789     1.12142   0.0020536
          35     2.24434     1.08515     1.09289    0.002099
          35     2.26999     1.06624     1.06446  0.00211041
          35     2.29564     1.03069     1.03741  0.00162113
          35     2.32129     1.00434     1.01134  0.00198682
          35     2.34694    0.985632    0.987417   0.0015596
          35     2.37259    0.963429    0.968398  0.00135639
          35     2.39824    0.938748    0.946803  0.00130363
          35     2.42389    0.935512    0.933355  0.00126366
          35     2.44954    0.912731    0.919767  0.00125059
          35     2.47519    0.909749    0.908746  0.00134247
          35     2.50084     0.89425    0.897201  0.00149706
          35     2.52649    0.888437     0.88886  0.00138036
          35     2.55214    0.892974    0.888712   0.0017803
          36   0.0128248           0           0           0
          36   0.0384745           0           0           0
          36   0.0641241           0           0           0
          36   0.0897737           0           0           0
          36    0.115423           0           0           0
          36    0.141073           0           0           0
          36    0.166723           0           0           0
          36    0.192372           0           0           0
          36    0.218022           0           0           0
          36    0.243672           0           0           0
          36    0.269321           0           0           0
          36    0.294971           0           0           0
          36     0.32062           0           0           0
          36     0.34627           0           0           0
          36     0.37192           0           0           0
          36    0.397569           0           0           0
          36    0.423219           0           0           0
          36    0.448869           0           0           0
          36    0.474518           0           0           0
          36    0.500168           0           0           0
          36    0.525818           0           0           0
          36    0.551467           0           0           0
          36    0.577117           0           0           0
          36    0.602767           0           0           0
          36    0.628416           0           0           0
          36    0.654066           0           0           0
          36    0.679715           0           0           0
          36    0.705365           0           0           0
          36    0.731015           0           0           0
          36    0.756664           0           0           0
          36    0.782314           0           0           0
          36    0.807964           0           0           0
          36    0.833613           0           0           0
          36    0.859263           0 5.40341e-06 3.71314e-06
          36    0.884913 0.000917052  0.00128642 8.67217e-05
          36    0.910562   0.0272827    0.024848  0.00046899
          36    0.936212    0.174759    0.167299   0.0013563
          36    0.961861    0.598995    0.563018  0.00285945
          36    0.987511     1.25675     1.20569  0.00527943
          36     1.01316     1.92248     1.86594  0.00538693
          36     1.03881     2.40948     2.34599  0.00515817
          36     1.06446      2.5711     2.55351  0.00343981
          36     1.09011     2.54907     2.55173  0.00251452
          36     1.11576     2.41026     2.41008  0.00372053
          36     1.14141     2.11784     2.19382  0.00392886
          36     1.16706     1.91489     1.96736  0.00379154
          36     1.19271     1.72261     1.75467  0.00370851
          36     1.21836     1.51417     1.55412  0.00428364
          36     1.24401     1.37957     1.38542  0.00371746
          36     1.26966     1.20545     1.23935  0.00333991
          36     1.29531     1.10211     1.11948  0.00299673
          36     1.32096     1.01042     1.02276  0.00267664
          36     1.34661    0.934003    0.940346  0.00226618
          36     1.37226    0.867875    0.870011  0.00204214
          36     1.39791    0.803318     0.81706  0.00172672
          36     1.42355    0.774809    0.774427  0.00149919
          36      1.4492     0.74106    0.738158  0.00160003
          36     1.47485     0.71092    0.713799  0.00159051
          36      1.5005    0.698561    0.691484  0.00136151
          36     1.52615    0.687642    0.679613  0.00147874
          36      1.5518     0.68991    0.674723  0.00155976
          36     1.57745    0.679865    0.670045  0.00195912
          36      1.6031    0.697658    0.679758  0.00198505
          36     1.62875    0.704688    0.688062  0.00229686
          36      1.6544    0.714257    0.705534  0.00220417
          36     1.68005    0.739277    0.724106  0.00216512
          36      1.7057    0.751521    0.749618  0.00211088
          36     1.73135    0.777383    0.779972  0.00160268
          36       1.757    0.820013    0.817246  0.00162977
          36     1.78265    0.862257    0.852063  0.00199799
          36      1.8083    0.890636    0.894209  0.00168729
          36     1.83395    0.932538    0.933187  0.00166991
          36      1.8596    0.980112    0.976172  0.00145204
          36     1.88525      1.0124     1.01868  0.00152582
          36      1.9109     1.06941     1.05861  0.00183161
          36     1.93655     1.09452     1.09703  0.00139251
          36      1.9622      1.1286     1.12807  0.00171025
          36     1.98785      1.1488     1.16154  0.00145675
          36      2.0135     1.17749     1.18566  0.00161885
          36     2.03915     1.21042     1.20437  0.00149975
          36      2.0648     1.21862     1.21521  0.00109328
          36     2.09045     1.20466     1.21418  0.00158228
          36      2.1161     1.20293     1.20731  0.00164961
          36     2.14174     1.19066     1.19442  0.00157517
          36     2.16739     1.17139     1.17366  0.00180363
          36     2.19304     1.15313     1.14961  0.00170257
          36     2.21869     1.11796     1.12132  0.00199881
          36     2.24434      1.0866     1.09272  0.00204795
          36     2.26999     1.05947     1.06432  0.00205634
          36     2.29564     1.02117     1.03696  0.00163769
          36     2.32129     1.00861     1.01126  0.00193307
          36     2.34694    0.990365    0.987499  0.00151842
          36     2.37259    0.964692    0.968295  0.00132261
          36     2.39824    0.940059    0.946616  0.00128081
          36     2.42389    0.931246    0.933296  0.00122992
          36     2.44954    0.920403    0.919785  0.00121597
          36     2.47519    0.916513    0.908962   0.0013224
          36     2.50084    0.904492    0.897404  0.00146911
          36     2.52649    0.889573    0.888879  0.00134216
          36     2.55214    0.892235     0.88881  0.00173354
          37   0.0128248           0           0           0
          37   0.0384745           0           0           0
          37   0.0641241           0           0           0
          37   0.0897737           0           0           0
          37    0.115423           0           0           0
          37    0.141073           0           0           0
          37    0.166723           0           0           0
          37    0.192372           0           0           0
          37    0.218022           0           0           0
          37    0.243672           0           0           0
          37    0.269321           0           0           0
          37    0.294971           0           0           0
          37     0.32062           0           0           0
          37     0.34627           0           0           0
          37     0.37192           0           0           0
          37    0.397569           0           0           0
          37    0.423219           0           0           0
          37    0.448869           0           0           0
          37    0.474518           0           0           0
          37    0.500168           0           0           0
          37    0.525818           0           0           0
          37    0.551467           0           0           0
          37    0.577117           0           0           0
          37    0.602767           0           0           0
          37    0.628416           0           0           0
          37    0.654066           0           0           0
          37    0.679715           0           0           0
          37    0.705365           0           0           0
          37    0.731015           0           0           0
          37    0.756664           0           0           0
          37    0.782314           0           0           0
          37    0.807964           0           0           0
          37    0.833613           0           0           0
          37    0.859263           0 5.25738e-06 3.61566e-06
          37    0.884913  0.00155899  0.00129379 8.46902e-05
          37    0.910562   0.0258103    0.024874 0.000457036
          37    0.936212    0.181068    0.167671  0.00136975
          37    0.961861    0.601944     0.56407  0.00296941
          37    0.987511     1.22935     1.20633  0.00517533
          37     1.01316     1.91164     1.86718  0.00538104
          37     1.03881     2.34513     2.34596  0.00501881
          37     1.06446      2.5351     2.55301  0.00338264
          37     1.09011     2.54472     2.55154   0.0024537
          37     1.11576     2.40969     2.41007  0.00361999
          37     1.14141     2.18498     2.19358  0.00382993
          37     1.16706     1.97268      1.9675  0.00369179
          37     1.19271     1.75694     1.75473  0.00360879
          37     1.21836     1.57407     1.55466  0.00420166
          37     1.24401     1.38969     1.38553  0.00361878
          37     1.26966     1.24051     1.23939  0.00324979
          37     1.29531     1.12351     1.11959  0.00291772
          37     1.32096     1.02359     1.02278  0.00260439
          37     1.34661    0.920063    0.939798  0.00227027
          37     1.37226    0.859752    0.869734  0.00200568
          37     1.39791    0.808022    0.816816  0.00169724
          37     1.42355    0.771194    0.774339  0.00146121
          37      1.4492    0.727998    0.737884  0.00158018
          37     1.47485    0.699595    0.713415  0.00159318
          37      1.5005    0.674224    0.691018  0.00140235
          37     1.52615    0.671701    0.679399  0.00145416
          37      1.5518    0.666798    0.674508  0.00153224
          37     1.57745    0.661654    0.669819  0.00191926
          37      1.6031    0.664404    0.679343   0.0019743
          37     1.62875     0.67805    0.687791  0.00225066
          37      1.6544    0.688648    0.705077  0.00219133
          37     1.68005     0.71447    0.723846  0.00212221
          37      1.7057    0.750485    0.749641  0.00205396
          37     1.73135    0.780042    0.779974  0.00155937
          37       1.757    0.822665    0.817393  0.00159229
          37     1.78265    0.861444    0.852316  0.00196001
          37      1.8083     0.91284    0.894712  0.00171518
          37     1.83395    0.953847    0.933746  0.00171559
          37      1.8596    0.998512    0.976776   0.0015332
          37     1.88525     1.04132     1.01929  0.00160257
          37      1.9109     1.08243     1.05925  0.00189186
          37     1.93655      1.1012     1.09714  0.00135944
          37      1.9622     1.13486     1.12825  0.00167386
          37     1.98785     1.17672     1.16195  0.00147402
          37      2.0135     1.19407     1.18589  0.00159097
          37     2.03915     1.21556     1.20467  0.00148943
          37      2.0648     1.21943     1.21532  0.00106967
          37     2.09045       1.224     1.21444  0.00156164
          37      2.1161     1.21403     1.20749  0.00161499
          37     2.14174     1.18778     1.19424  0.00154277
          37     2.16739     1.17173      1.1736  0.00175563
          37     2.19304     1.15113     1.14966  0.00165704
          37     2.21869     1.11177     1.12107   0.0019614
          37     2.24434     1.08364     1.09247  0.00200725
          37     2.26999     1.05582     1.06409  0.00201358
          37     2.29564     1.02624     1.03667  0.00161887
          37     2.32129      1.0092     1.01121  0.00188163
          37     2.34694    0.985385    0.987442  0.00147846
          37     2.37259    0.948477    0.967759   0.0013911
          37     2.39824    0.936526    0.946343  0.00127489
          37     2.42389    0.922139    0.932995  0.00123309
          37     2.44954    0.912109    0.919578  0.00120068
          37     2.47519    0.896539    0.908626  0.00132861
          37     2.50084    0.889048    0.897178  0.00144666
          37     2.52649    0.877715    0.888578  0.00133937
          37     2.55214    0.878332    0.888527  0.00170966
          38   0.0128248           0           0           0
          38   0.0384745           0           0           0
          38   0.0641241           0           0           0
          38   0.0897737           0           0           0
          38    0.115423           0           0           0
          38    0.141073           0           0           0
          38    0.166723           0           0           0
          38    0.192372           0           0           0
          38    0.218022           0           0           0
          38    0.243672           0           0           0
          38    0.269321           0           0           0
          38    0.294971           0           0           0
          38     0.32062           0           0           0
          38     0.34627           0           0           0
          38     0.37192           0           0           0
          38    0.397569           0           0           0
          38    0.423219           0           0           0
          38    0.448869           0           0           0
          38    0.474518           0           0           0
          38    0.500168           0           0           0
          38    0.525818           0           0           0
