189000 266.575
190000 228.449
191000 254.491
192000 287.385
193000 256.639
194000 222.814
195000 267.096
196000 282.876
197000 288.232
198000 291.118
199000 263.133
200000 221.087
201000 259.061
202000 260.761
203000 250.165
204000 248.246
205000 246.028
206000 264.093
207000 257.211
208000 274.922
209000 272.18
210000 296.657
211000 262.673
212000 252.311
213000 245.138
214000 247.791
215000 251.446
216000 266.832
217000 262.349
218000 264.508
219000 272.632
220000 289.28
221000 275.141
222000 258.064
223000 293.741
224000 264.425
225000 265.661
226000 252.382
227000 244.345
228000 265.354
229000 305.759
230000 265.686
231000 261.029
232000 227.5
233000 268.843
234000 294.129
235000 275.413
236000 243.375
237000 289.489
238000 271.891
239000 253.682
240000 266.193
241000 288.658
242000 264.767
243000 237.98
244000 262.954
245000 254.511
246000 256.092
247000 263.817
248000 257.101
249000 283.702
250000 271.908
251000 240.727
252000 247.167
253000 267.588
254000 246.526
255000 262.274
256000 269.577
257000 262.512
258000 300.567
259000 251.109
260000 248.031
261000 291.228
262000 290.605
263000 290.486
264000 268.016
265000 292.317
266000 269.803
267000 232.162
268000 247.683
269000 258.055
270000 273.791
271000 248.449
272000 297.505
273000 273.359
274000 282.948
275000 245.424
276000 311.529
277000 264.384
278000 237.001
279000 264.262
280000 302.364
281000 284.132
282000 296.559
283000 254.554
284000 278.263
285000 282.65
286000 259.355
287000 265.961
288000 285.836
289000 317.121
290000 280.602
291000 278.596
292000 291.078
293000 248.1
294000 272.762
295000 296.983
296000 297.946
297000 273.867
298000 278.786
299000 250.399
300000 278.099
301000 239.586
302000 249.761
303000 259.496
304000 292.879
305000 265.108
306000 249.961
307000 275.124
308000 251.406
309000 278.599
310000 264.971
311000 275.722
312000 290.32
313000 288.159
314000 237.75
315000 233.711
316000 251.407
317000 254.917
318000 277.647
319000 234.864
320000 267.146
321000 261.871
322000 240.792
323000 261.091
324000 262.707
325000 248.509
326000 277.954
327000 283.327
328000 259.48
329000 261.169
330000 251.012
331000 287.962
332000 251.154
333000 272.596
334000 268.92
335000 296.124
336000 272.713
337000 253.294
338000 287.854
339000 231.129
340000 282.29
341000 270.035
342000 265.427
343000 262.411
344000 242.98
345000 257.921
346000 236.317
347000 280.609
348000 272.507
349000 288.146
350000 231.409
351000 255.928
352000 273.163
353000 265.192
354000 283.694
355000 309.922
356000 262.759
357000 258.371
358000 271.612
359000 261.323
360000 270.668
361000 275.969
362000 290.177
363000 287.544
364000 271.518
365000 236.032
366000 232.78
367000 245.341
368000 277.584
369000 299.511
370000 256.528
371000 285.895
372000 288.393
373000 286.186
374000 268.071
375000 271.1
376000 301.663
377000 258.235
378000 257.147
379000 248.814
380000 280.008
381000 258.949
382000 252.525
383000 259.803
384000 253.936
385000 290.377
386000 263.989
387000 240.5
388000 287.157
389000 289.527
390000 258.197
391000 243.965
392000 279.575
393000 287.337
394000 280.27
395000 239.127
396000 269.692
397000 240.96
398000 283.287
399000 273.708
400000 245.007
401000 266.255
402000 241.688
403000 264.734
404000 278.196
405000 267.986
406000 225.737
407000 262.249
408000 258.615
409000 276.386
410000 249.779
411000 278.152
412000 285.884
413000 250.337
414000 228.67
415000 284.987
416000 293.196
417000 283.783
418000 261.377
419000 256.561
420000 268.728
421000 279.371
422000 267.015
423000 222.574
424000 221.673
425000 273.512
426000 235.618
427000 248.914
428000 256.837
429000 261.296
430000 233.678
431000 259.748
432000 254.981
433000 265.66
434000 264.714
435000 255.33
436000 259.615
437000 289.373
438000 245.76
439000 279.984
440000 248.649
441000 249.595
442000 280.229
443000 236.862
444000 254.221
445000 262.518
446000 292.912
447000 242.008
448000 245.867
449000 243.034
450000 241.054
451000 227.753
452000 272.033
453000 249.368
454000 282.466
455000 275.195
456000 258.25
457000 274.667
458000 230.881
459000 275.557
460000 263.499
461000 286.216
462000 263.702
463000 277.602
464000 244.362
465000 243.126
466000 248.843
467000 304.153
468000 268.713
469000 290.398
470000 257.449
471000 265.601
472000 228.141
473000 286.088
474000 238.518
475000 286.661
476000 254.436
477000 273.272
478000 275.625
479000 243.906
480000 306.925
481000 252.578
482000 297.078
483000 292.643
484000 257.334
485000 287.192
486000 238.071
487000 278.052
488000 242.401
489000 259.097
490000 284.545
491000 272.234
492000 259.476
493000 289.987
494000 250.679
495000 307.792
496000 255.386
497000 270.818
498000 239.759
499000 234.408
500000 260.244
501000 287.224
502000 271.151
503000 273.445
504000 274.28
505000 284.3
506000 266.698
507000 261.5
508000 253.024
509000 256.448
510000 256.491
511000 259.833
512000 269.341
513000 279.102
514000 296.244
515000 287.66
516000 229.683
517000 290.19
518000 221.575
519000 241.422
520000 289.389
521000 231.239
522000 280.994
523000 259.525
524000 270.479
525000 285.961
526000 287.871
527000 243.513
528000 266.539
529000 280.315
530000 251.941
531000 256.782
532000 258.478
533000 249.139
534000 260.663
535000 256.377
536000 258.064
537000 261.957
538000 262.98
539000 234.621
540000 281.8
541000 260.777
542000 248.526
543000 266.171
544000 245.342
545000 281.333
546000 272.308
547000 257.374
548000 263.085
549000 248.698
550000 279.212
551000 239.684
552000 254.528
553000 260.248
554000 247.765
555000 263.36
556000 280.86
557000 321.016
558000 272.578
559000 269.477
560000 269.816
561000 246.541
562000 274.913
563000 238.69
564000 233.877
565000 218.499
566000 270.252
567000 250.25
568000 270.905
569000 248.275
570000 300.758
571000 249.481
572000 268.602
573000 253.677
574000 250.684
575000 217.469
576000 267.848
577000 261.376
578000 256.769
579000 251.851
580000 240.425
581000 267.216
582000 257.268
583000 247.901
584000 281.87
585000 286.347
586000 264.417
587000 292.223
588000 280.507
589000 254.888
590000 252.709
591000 256.881
592000 269.778
593000 269.193
594000 252.751
595000 244.761
596000 277.01
597000 270.218
598000 293.798
599000 265.649
600000 283.136
601000 286.316
602000 265.118
603000 261.049
604000 261.791
605000 204.816
606000 262.192
607000 275.574
608000 235.395
609000 264.341
610000 235.966
611000 248.455
612000 263.378
613000 240.563
614000 318.771
615000 270.867
616000 258.933
617000 260.11
618000 247.643
619000 248.03
620000 264.726
621000 291.307
622000 260.094
623000 260.085
624000 263.307
625000 272.694
626000 249.875
627000 280.16
628000 234.622
629000 260.65
630000 270.047
631000 259.237
632000 280.825
633000 258.832
634000 287.617
635000 275.698
636000 269.462
637000 257.356
638000 275.807
639000 248.82
640000 262.606
641000 257.67
642000 265.71
643000 279.288
644000 271.497
645000 278.587
646000 252.092
647000 224.895
648000 238.857
649000 281.307
650000 271.331
651000 271.265
652000 296.971
653000 260.192
654000 235.308
655000 284.17
656000 242.395
657000 254.478
658000 235.964
659000 271.028
660000 234.66
661000 262.357
662000 286.751
663000 268.832
664000 261.659
665000 262.105
666000 270.389
667000 286.548
668000 245.793
669000 273.729
670000 269.607
671000 284.985
672000 244.503
673000 275.328
674000 299.06
675000 286.577
676000 271.785
677000 277.698
678000 278.018
679000 264.922
680000 276.46
681000 248.963
682000 228.197
683000 271.475
684000 252.056
685000 274.576
686000 269.58
687000 267.093
688000 263.152
689000 293.062
690000 275.767
691000 261.964
692000 287.587
693000 220.32
694000 298.304
695000 255.654
696000 273.541
697000 248.96
698000 291.154
699000 291.208
700000 257.957
701000 277.103
702000 271.666
703000 244.152
704000 256.813
705000 263.129
706000 268.776
707000 289.467
708000 256.884
709000 257.435
710000 263.018
711000 248.696
712000 277.844
713000 243.52
714000 262.08
715000 268.568
716000 262.727
717000 267.083
718000 249.701
719000 276.811
720000 280.512
721000 248.625
722000 293.81
723000 291.308
724000 302.265
725000 262.042
726000 255.395
727000 228.141
728000 250.883
729000 257.078
730000 302.726
731000 250.678
732000 240.077
733000 262.465
734000 254.436
735000 295.506
736000 248.741
737000 226.867
738000 250.06
739000 241.411
740000 245.867
741000 291.889
742000 253.482
743000 272.54
744000 305.792
745000 283.935
746000 274.075
747000 270.488
748000 284.569
749000 244.941
750000 250.505
751000 275.492
752000 267.162
753000 278.538
754000 280.674
755000 275.738
756000 271.346
757000 278.851
758000 277.415
759000 273.394
760000 248.179
761000 259.118
762000 296.451
763000 273
764000 288.119
765000 268.497
766000 288.354
767000 266.882
768000 255.967
769000 278.746
770000 270.39
771000 262.068
772000 268.563
773000 257.976
774000 278.051
775000 271.805
776000 264.226
777000 265.168
778000 256.135
779000 251.842
780000 301.774
781000 269.997
782000 291.259
783000 256.907
784000 261.802
785000 252.094
786000 246.194
787000 272.167
788000 278.488
789000 270.071
790000 264.746
791000 239.627
792000 278.214
793000 272.467
794000 270.333
795000 268.111
796000 310.388
797000 295.78
798000 294.916
799000 255.983
800000 245.625
801000 263.936
802000 233.373
803000 244.158
804000 263.437
805000 269.382
806000 265.944
807000 244.256
808000 227.242
809000 241.98
810000 262.3
811000 226.061
812000 298.594
813000 245.262
814000 272.074
815000 265.674
816000 238.819
817000 254.621
818000 285.007
819000 254.929
820000 286.732
821000 241.187
822000 281.682
823000 262.945
824000 251.696
825000 282.469
826000 241.795
827000 258.589
828000 249.231
829000 220.045
830000 274.479
831000 264.231
832000 253.772
833000 234.324
834000 275.398
835000 245.94
836000 224.66
837000 257.079
838000 279.077
839000 309.162
840000 262.943
841000 269.754
842000 286.023
843000 269.33
844000 239.478
845000 287.927
846000 247.134
847000 244.261
848000 254.903
849000 275.415
850000 303.716
851000 295.964
852000 287.644
853000 266.744
854000 327.349
855000 253.384
856000 255.453
857000 248.629
858000 251.123
859000 246.062
860000 272.675
861000 231.081
862000 260.952
863000 304.083
864000 262.763
865000 265.043
866000 269.898
867000 297.19
868000 265.265
869000 256.51
870000 283.547
871000 266.759
872000 270.23
873000 266.552
874000 278.627
875000 272.813
876000 250.91
877000 279.059
878000 275.285
879000 272.134
880000 265.666
881000 263.005
882000 269.139
883000 248.673
884000 256.226
885000 250.387
886000 290.497
887000 278.59
888000 278.077
889000 236.841
890000 253.402
891000 272.043
892000 259.542
893000 272.479
894000 276.072
895000 259.568
896000 240.858
897000 285.321
898000 244.827
899000 279.39
900000 242.785
901000 246.137
902000 283.512
903000 253.692
904000 285.814
905000 277.639
906000 260.747
907000 240.768
908000 256.968
909000 270.805
910000 296.383
911000 261.384
912000 292.461
913000 233.072
914000 243.62
915000 264.082
916000 253.052
917000 251.584
918000 253.137
919000 247.745
920000 240.972
921000 294.128
922000 284.06
923000 274.534
924000 272.668
925000 277.338
926000 291.118
927000 222.995
928000 234.942
929000 260.877
930000 280.478
931000 258.433
932000 252.3
933000 252.172
934000 245.808
935000 289.285
936000 247.613
937000 250.184
938000 291.381
939000 264.452
940000 243.7
941000 245.553
942000 252.298
943000 246.779
944000 273.929
945000 274.031
946000 279.972
947000 252.406
948000 249.101
949000 260.36
950000 259.859
951000 240.273
952000 251.34
953000 263.949
954000 277.608
955000 284.303
956000 232.448
957000 232.426
958000 275.116
959000 239.71
960000 236.801
961000 244.017
962000 263.342
963000 227.015
964000 250.508
965000 253.518
966000 264.503
967000 250.277
968000 270.453
969000 265.539
970000 259.754
971000 268
972000 254.269
973000 281.198
974000 261.26
975000 265.481
976000 278.584
977000 237.532
978000 262.889
979000 253.873
980000 266.876
981000 262.417
982000 257.223
983000 287.71
984000 258.559
985000 261.635
986000 302.152
987000 210.841
988000 267.136
989000 276.006
990000 242.535
991000 258.252
992000 264.61
993000 250.664
994000 239.414
995000 286.105
996000 269.723
997000 211.598
998000 276.96
999000 253.819
